"model","term","id","x","y"
"Vegetation","NDVI","5278",1.63051068156138,0.0142652768882458
"Vegetation","NDVI","5278",1.75406183200384,0.0153462212763164
"Vegetation","NDVI","5278",1.8776129824463,0.0164271656643871
"Vegetation","NDVI","5282",-5.41190489365909,-0.0951798589740862
"Vegetation","NDVI","5282",-5.28835374321663,-0.0930069491934694
"Vegetation","NDVI","5282",-5.16480259277416,-0.0908340394128526
"Vegetation","NDVI","5282",-5.0412514423317,-0.0886611296322358
"Vegetation","NDVI","5282",-4.91770029188923,-0.086488219851619
"Vegetation","NDVI","5282",-4.79414914144677,-0.0843153100710022
"Vegetation","NDVI","5282",-4.67059799100431,-0.0821424002903853
"Vegetation","NDVI","5282",-4.54704684056184,-0.0799694905097685
"Vegetation","NDVI","5282",-4.42349569011938,-0.0777965807291517
"Vegetation","NDVI","5282",-4.29994453967691,-0.0756236709485349
"Vegetation","NDVI","5282",-4.17639338923445,-0.0734507611679181
"Vegetation","NDVI","5282",-4.05284223879198,-0.0712778513873012
"Vegetation","NDVI","5282",-3.92929108834952,-0.0691049416066844
"Vegetation","NDVI","5282",-3.80573993790706,-0.0669320318260676
"Vegetation","NDVI","5282",-3.68218878746459,-0.0647591220454508
"Vegetation","NDVI","5282",-3.55863763702213,-0.062586212264834
"Vegetation","NDVI","5282",-3.43508648657966,-0.0604133024842171
"Vegetation","NDVI","5282",-3.3115353361372,-0.0582403927036003
"Vegetation","NDVI","5282",-3.18798418569473,-0.0560674829229835
"Vegetation","NDVI","5282",-3.06443303525227,-0.0538945731423667
"Vegetation","NDVI","5282",-2.94088188480981,-0.0517216633617499
"Vegetation","NDVI","5282",-2.81733073436734,-0.049548753581133
"Vegetation","NDVI","5282",-2.69377958392488,-0.0473758438005162
"Vegetation","NDVI","5282",-2.57022843348241,-0.0452029340198994
"Vegetation","NDVI","5282",-2.44667728303995,-0.0430300242392826
"Vegetation","NDVI","5282",-2.32312613259748,-0.0408571144586658
"Vegetation","NDVI","5282",-2.19957498215502,-0.038684204678049
"Vegetation","NDVI","5282",-2.07602383171256,-0.0365112948974321
"Vegetation","NDVI","5282",-1.95247268127009,-0.0343383851168153
"Vegetation","NDVI","5282",-1.82892153082763,-0.0321654753361985
"Vegetation","NDVI","5282",-1.70537038038516,-0.0299925655555817
"Vegetation","NDVI","5282",-1.5818192299427,-0.0278196557749648
"Vegetation","NDVI","5282",-1.45826807950023,-0.025646745994348
"Vegetation","NDVI","5282",-1.33471692905777,-0.0234738362137312
"Vegetation","NDVI","5282",-1.2111657786153,-0.0213009264331144
"Vegetation","NDVI","5282",-1.08761462817284,-0.0191280166524976
"Vegetation","NDVI","5282",-0.964063477730376,-0.0169551068718808
"Vegetation","NDVI","5282",-0.840512327287912,-0.0147821970912639
"Vegetation","NDVI","5282",-0.716961176845447,-0.0126092873106471
"Vegetation","NDVI","5282",-0.593410026402983,-0.0104363775300303
"Vegetation","NDVI","5282",-0.469858875960519,-0.00826346774941347
"Vegetation","NDVI","5282",-0.346307725518054,-0.00609055796879665
"Vegetation","NDVI","5282",-0.22275657507559,-0.00391764818817984
"Vegetation","NDVI","5282",-0.0992054246331255,-0.00174473840756301
"Vegetation","NDVI","5282",0.0243457258093391,0.000428171373053814
"Vegetation","NDVI","5282",0.147896876251803,0.00260108115367062
"Vegetation","NDVI","5282",0.271448026694268,0.00477399093428745
"Vegetation","NDVI","5282",0.394999177136731,0.00694690071490426
"Vegetation","NDVI","5282",0.518550327579196,0.00911981049552108
"Vegetation","NDVI","5282",0.642101478021661,0.0112927202761379
"Vegetation","NDVI","5282",0.765652628464125,0.0134656300567547
"Vegetation","NDVI","5282",0.889203778906589,0.0156385398373715
"Vegetation","NDVI","5282",1.01275492934905,0.0178114496179884
"Vegetation","NDVI","5282",1.13630607979152,0.0199843593986052
"Vegetation","NDVI","5282",1.25985723023398,0.022157269179222
"Vegetation","NDVI","5282",1.38340838067645,0.0243301789598388
"Vegetation","NDVI","5282",1.50695953111891,0.0265030887404556
"Vegetation","NDVI","5282",1.63051068156138,0.0286759985210725
"Vegetation","NDVI","5282",1.75406183200384,0.0308489083016893
"Vegetation","NDVI","5282",1.8776129824463,0.0330218180823061
"Vegetation","NDVI","5284",-5.41190489365909,-0.291187930133452
"Vegetation","NDVI","5284",-5.28835374321663,-0.284540251641338
"Vegetation","NDVI","5284",-5.16480259277416,-0.277892573149223
"Vegetation","NDVI","5284",-5.0412514423317,-0.271244894657108
"Vegetation","NDVI","5284",-4.91770029188923,-0.264597216164993
